id	title	duration_seconds
KEVrx2XxWXY	1987 The Atlantic Financial Retro TV Commercial Ad	31.0
KGq0pLmfQPQ	1987 Dailys Cocktail Mix Retro TV Commercial Ad	31.0
KLJZWQngg80	Digital Photography Without Memory Cards - Sony Floppy Disk Camera demo	228.0
KNt7JF_3veQ	1987 KFC Pink VW Beatle Retro TV Commercial Ad	31.0
KVq9FPZn4NI	How to Build a Programmable LED Jack-o-Lantern with the TI MSP-430 Launchpad + Energia IDE	1450.0
KYGK29j89dw	$15 Amazon Robot Chassis for Arduino	743.0
K_7Xxq4B2rg	TI Launchpad MSP430 installed directly on breadboard - Hello World	449.0
Kf9hLHPHz68	1987 Cringey Sharp Peeping Tom Retro TV Commercial Ad	31.0
KgqMOPErWjk	How do I use a Real Time Clock with Arduino? RTC 1307	629.0
KidBQaoNjPY	How to build an Arduino Lite Brite Clock - Testing and Frying LEDs	193.0
Kus2liJqhcE	#2 - Arduino Blink Sketch - Elegoo Starter Kit	303.0
L-fHnu90cR4	Brother AX 450 Electronic Typewriter Demo	150.0
L8wtfalQVRI	Jumpman Jr Junior - Commodore 64 C64 Longplay	606.0
LOBl0k_R7ZA	1987 Cadillac Style Retro TV Commercial Ad	17.0
L_eFFGPsCLo	1987 Louisiana Savings Bank Retro TV Commercial Ad	31.0
LfZnRHbjWmA	1987 "Not a fiber optic light a Bud Light" Retro TV Commercial Ad	16.0
LjeHJijTnA4	1987 Casio DP-1 Drum Pads Retro TV Commercial Ad	30.0
LrCpsCTQYQY	1987 Rolaids MLB Davey Johnson Retro TV Commercial Ad	15.0
LyBdAmMdqZs	1987 Loreal Preference Cybill Shepherd Retro TV Commercial Ad	30.0
M6Wu9C77nlQ	1987 Neese Chevrolet Baton Rouge Retro TV Commercial Ad	31.0
M9XBFomX7JI	How to Use a Nokia 5110 LCD with Arduino — $3 84x48 Display + Clock Demo	1689.0
MBJpMGrUeHU	1987 "Not a Grow Light, a BUD Light" Retro TV Commercial Ad	31.0
MFlw1KpV0vY	Epson Perfection V19 Scanner Comic Book Scan Speed Test and Review	211.0
MGILQphBFuA	Brother GX-6750 Electronic Typewriter Demo	136.0
MGXKmsrtAKo	Brother QL-710W Wireless Thermal Label Printer — Wi-Fi Setup + Print Demo	97.0
MHME6ELWCRM	Sideshow Collectibles Premium Format Modern Age Batman 1 4 scale	170.0
MIYdhgrvGxE	Stout's Point - Geocache- GCTY8T - *SPOILER* Petit Jean State Park, Arkansas	28.0
MLtX4e21o5I	Joe's Adventures Mafia 2 PC Game DLC 25 Charlie's Car HD	446.0
MMdO7feQACE	1987 The Backpacker Baton Rouge Retro TV Commercial Ad	31.0
MOrax5LezQU	Petit Jean State Park ParkCache GC1D45K *SPOILER* - Petit Jean State Park, Arkansas	78.0
MZEbt5t0Lm4	Very rainy day at EPCOT	51.0
McNkK1TIxW8	American Sign Museum - Cincinnati	217.0
Mk0qxtEu5qE	Mafia 2 Jimmy's Vendetta 12. Shubert Beverly Theft	188.0
Mt3J9HCa34A	How to Wire a DPDT Power Switch to an Arduino Robot (One Switch for Arduino + Motor Battery)	3078.0
Mvrv-wYTo2g	8 tabling .01/.02 NL at PokerStars 3/4	841.0
MyXho94wq9c	Joe's Adventures Mafia 2 PC Game DLC - 2. The Witness HD	426.0
MzEaWFCvSkA	Joe's Adventures - Mafia 2 PC Game DLC - 31. In the Shadows HD	401.0
N2Zc_FTrUn8	How to Use a DS3231 Real Time Clock with Arduino — I2C RTC + LCD Display Tutorial	1365.0
NASbN6c69vA	Arduino Lite Brite Clock Build — Wiring the Perfboard (100Ω Anode Resistors + 12 Connections)	1847.0
NB8Mv2kbkUA	1987 Maybelline Long Wearing Nail Plush Retro TV Commercial Ad	31.0
NIp6GBS81zQ	1987 Pontiac "We Build Excitement" Retro TV Commercial Ad	46.0
NNWKX-Qo64w	Marantz 2220B Stereo Demo	145.0
NQZ51VmJYCM	Wireless scanner scans to your cell phone - Brother ADS-1000W	150.0
NWpF2KLJwBY	1987 7-UP "Feels so good comin down" Retro TV Commercial Ad	31.0
NaEICMKAXIs	Free MSP-430 MCU samples from Texas Instruments - unboxing	273.0
Ng_y3xGRNSA	I asked Elon's "PHD-Level" Grok 4 a simple question. How did it do?	295.0
NxW6SaybVkQ	1987 Avis Rent A Car "Red Hot" Retro TV Commercial Ad	61.0
O-GB_H9FUYA	Marx Electric Train Set #4040 Vintage Demo	123.0
O0RN83Ev9Dc	1988 Chevy Corsica Retro TV Commercial Ad	30.0
O0mmPCMjR3I	1987 Jeep Cherokee Retro TV Commercial Ad	31.0
OFSk_TZUoow	How to easily cut electrical outlet holes in drywall using Blind Mark XT and a RotoZip-a review	293.0
OGlafQFzo_Y	Century Wings SR-71 Blackbird 1/72 Scale Diecast Model Aircraft Demo	230.0
OOGGtfQYBgs	1988 Astronaut Scott Carpenter Oldsmobile Cutlass Supreme Retro TV Commercial Ad	27.0
OPlfCRaiOPw	Oreo Cookie Photo Shoot - strobist setup	153.0
OUTTf8Y8aHo	1987 Just My Size Pantyhose Retro TV Commercial Ad	16.0
OY5FPT5I9Og	Rescue on Fractalus - Commodore 64	681.0
OYkhv-YcGok	Mafia 2 Jimmy's Vendetta - 7. Calling Card HD	399.0
OaCT-vHgbug	1987 Transamerica Retro TV Commercial Ad	31.0
OaUOli8nwfM	1987 Tylenol Retro TV Commercial Ad	15.0
OdoDnBaf34Y	Sunny Farms in Baton Rouge - Molly's 3rd birthday party	286.0
P4-o8RDM5Hc	American Airlines 1987 Retro TV Commercial	31.0
P8IHxDR7jLs	Joe's Adventures - Mafia 2 PC Game DLC -Bug #1 - Car Door HD	34.0
PEFvI89gEE0	100 Years of Girl Scouting GSUSA - Scouts exchange swaps at EPCOT	220.0
PKqVSY_mj_M	.05/.10 NLHE #3	703.0
POY5wxw4aBc	Mafia 2 Jimmy's Vendetta - 5. Smith Coupe Theft HD	144.0
PPLA3dU0DGY	1987 Signal Mouth Wash Retro TV Commercial Ad	31.0
PXmtu9Uc3jE	1987 LSU Bill Arnsparger Retro TV Commercial Ad	31.0
PiALisDpqpg	1987 Celebrations Costume Party Store Baton Rouge Retro TV Commercial Ad	31.0
Pkp9iyCENqM	1987 Met Life Peanuts Ice Skating Retro TV Commercial Ad	31.0
PqizluSWPj4	French Stamp Album - "Album de Timbres Poste"	308.0
Q-2sJIGyUKc	Yaz Situation 1982 12" 45 Maxi Single Vinyl	89.0
Q0lOsKZ8opo	Star Trek Romulan Bird of Prey Neutral Zone Incursion Craft by Playmates 1997 demo	25.0
Q1fumb6L2PM	1987 Acura Legend Sedan Retro TV Commercial Ad	31.0
Q87UTdVvKd0	1987 Liquid Plumr Retro TV Commercial Ad	11.0
QHmpOJ10ggQ	This 1970s Marantz 2220B Sings Again (Pots Cleaned)	145.0
QRSknBbhHIY	Arduino Due Getting Started — Unboxing, Windows Driver Install + PWM Blink Circuit	1395.0
QRlVQWmIGgM	1602 16x2 LCD Wiring Tutorial: Arduino Uno, MSP430 & Standalone Setup	4063.0
QfYLrlHGVGY	1988 William Shatner Oldsmobile Cutlass Supreme Retro TV Commercial Ad	31.0
Ql45C37qaWY	1987 Gillette Atra Plus Razor Retro TV Commercial Ad	16.0
QoiUB_cQEGE	How to use Nintendo Switch Pro Controller with Mac or PC	112.0
R6K2huEahW0	1987 Blue Cross Blue Shield of Louisiana Retro TV Commercial Ad	30.0
RCYN8pYF9R4	1987 Odd Budweiser & US Military Retro TV Commercial Collaboration	31.0
RS9DYWf3l7M	1987 State Times Morning Advocate Baton Rouge Newspaper Retro TV Commercial Ad	32.0
RTRwq7HcLss	1987 Las Vegas Tourism Retro TV Commercial Ad	15.0
RVIaJ6Fl_T4	1988 Chuck Yaeger AC Delco Air Oil Filters Retro TV Commercial Ad	30.0
RVt5OeH8yio	Oddly satisfying Rainbow E2 Vacuum Cleaner Demo Video	53.0
RWXpyLZ8bWk	1987 Tempstar Retro TV Commercial Ad - E.T. Ripoff	30.0
RdaVzzZEHGs	Vintage 1980s Schaper Stomper 4X4 Jeep Renegade Light Blue	147.0
Rf64eaI4_dM	1987 Super Glue Quick Gel Retro TV Commercial Ad	30.0
Rgn_41m6xFQ	Vintage 1981 Lite-Brite Demo - Hasbro Light-Up Peg Toy Classic	187.0
RoQBkifh4wU	US Armed Forces 1987 Retro TV Commercial	31.0
RsqixoLSlr4	Joe's Adventures - Mafia 2 PC Game DLC - 3. The Witness HD	149.0
RtlAvRVqoEY	1987 Pillsbury Microwave Retro TV Commercial Ad	31.0
Ru2S_hD72-E	I Hideth my Cache in the Cleft of the Rock - geocache- GCV9J6 - *SPOILER*	36.0
RvqxhxQncIM	Vintage Thomas the Tank Engine Toy Demo - Thomas & Friends Classic	85.0
S5U7jzCgzhQ	1987 Yashica 230-AF SLR Camera Retro TV Commercial Ad	31.0
SH_TYKkxv_E	EST HYLA Vacuum Cleaner Demo for EBAY	228.0
SHixtSumWxk	Magic Kingdom Rope Drop Opening Ceremony	355.0
SI6PSvbfRR8	1988 Cellular One Retro TV Commercial Ad	31.0
SIvrHVKOVZg	1987 Ochsner Health Retro TV Commercial Ad	31.0
SNV_c2XnL2k	How Much Electricity Does a 3D Printer Use?	930.0
ShUIjVXg9Jw	1987 Valvoline Oil "Fourgard" Retro TV Commercial	45.0
ShZQNGtrPEQ	#3 LED's and Resistance - Elegoo Arduino Lesson	371.0
Snq1Y7V5uk8	Radio Shack Off Road Tiger RC Frame Buggy	113.0
SzWVlmhHYQE	1988 Gary Bettenhausen Oldsmobile Cutlass Supreme Retro TV Commercial Ad	31.0
T-85R_Dkwmg	Vintage Tonka GoBots Quick Step Transforming Robot Demo	87.0
T2Dmp-ae-cI	Arduino Lite Brite Clock Build — Connecting the Arduino to the LED Matrix	1298.0
T3V3mn9ey4g	1987 Ford Escort GT Retro TV Commercial Ad	30.0
T50QFlXVYlI	Box Resize to Fit USPS Priority Flat Rate Envelope Shipping Hack	68.0
TBHPxXn2lJ4	Messenger's Christmas lights display Denham Springs Louisiana	100.0
TOAoAIQ5Lio	1997 Mountain Dew Retro TV Commercial Ad	32.0
TRe0WSiqj6A	Marquette - LSU basketball game halftime contest	233.0
TbBuzYOGzTk	Petit Jean Cemetery - Geocache - *SPOILER* - Petit Jean State Park, Arkansas	123.0
TdEiB6QL3Ao	1987 Michelob Light "You Can Have It All" Retro TV Commercial Ad	31.0
TdjLGekiYBA	Watch a Rainbow E2 Eat Some Spilled Cheez-Its	53.0
Tg-i-uZ74xg	How to replace battery in Pokemon Sapphire, Game Boy Advance	838.0
TrhbZGfqgX8	1987 Skittles "Taste the Rainbow" Retro TV Commercial Ad	31.0
Ty1Lg52XvME	Mafia 2 Jimmy's Vendetta - 1. Intro cutscene HD	100.0
U-bQ-5kEP4k	1987 New Generation Labor Day Sale Baton Rouge Retro TV Commercial Ad	31.0
U2eCsqn56o8	Wizard of Oz Musical Snow Globe Demo - "We're Off to See the Wizard"	49.0
U3IWuwlS98Y	1987 Nuprin Retro TV Commercial Ad	31.0
U9cQ9TtZI4I	Tandy Model TRS-80 102 Portable Computer - early laptop 1987	210.0
UELLTBkp5Yo	Trevor Hudlin	269.0
UI5_wCahpvQ	1987 Dexatrim Retro TV Commercial Ad	17.0
ULBMgTUB73s	1987 EconoLodge Retro TV Commercial Ad	31.0
URGjWwuNToE	How to Mount 4 HC-SR04 Ultrasonic Sensors + Serial LCD to an Arduino Robot Chassis (Two-Story Build)	1557.0
USz-MsSh5eU	2005 Batman Dark Knight Electronic Tumbler Batmobile vehicle demo	40.0
UW6Ni8XM2s0	1987 InterLink Communications of Louisiana Retro TV Commercial Ad	31.0
UW6QnM-Eezo	Smith Corona Corsair Vintage Typewriter Demo Vintage Mid-Century	115.0
Ub0W-2jDERc	Davo US stamp album 2012-2016 Ebay	101.0
UcgeHIOQ5Xo	Joe's Adventures - Mafia 2 PC Game DLC - 23. GunRunning HD	422.0
UiiJRo7evkM	1987 Rayovac Workhorse Flashlight Retro TV Commercial Ad	31.0
UiyOTBGn4_U	How to Arduino #2 — Use a 1602 Character LCD Display (HD44780 Wiring + LiquidCrystal Library)	1000.0
UtvZY1mZXTs	Sony CCD-TRV 138 8mm Hi-8 Handycam Camcorder Demo Video (with Nightshot Mode) How to use	301.0
VQs_9Inf9mU	1987 Iberville Motors Retro TV Commercial Ad	32.0
VS3v4T7TNPE	Sainsmart LCD keypad Arduino shield review	299.0
VTvfKgl35_M	1987 NAPA Auto Parts Retro TV Commercial Ad	31.0
VddALkfz9h8	1987 Nevada Bob's Golf Store Retro TV Commercial Baton Rouge, Louisiana	31.0
VePnIUjqF24	Marantz PMD201 Professional Portable Cassette Recorder Demo	285.0
VsgYkGfA6as	1988 Stanley Tools Retro TV Commercial Ad	31.0
VtidOT8X17o	1987 Superior Ford Zachary Louisiana Retro TV Commercial Ad	31.0
W14pd12vgrU	1987 Owens Corning Insulation Pink Panther Retro TV Commercial Ad	16.0
W1PLy2_3_ZM	1987 Weight Watchers Lynn Redgrave Retro TV Commercial Ad	16.0
W6RhaSBwHWY	Brookstone Tranquil Moments 12-Sound Sleep Sonic Therapy Machine Demo	134.0
W7iVQWGMDY4	1997 Pennzoil Retro TV Commercial Ad	30.0
WCS4u9hwK6w	Joe's Adventures - Mafia 2 PC Game DLC - 34. Cathouse, pt. 1 HD	698.0
WChMGWnC2tQ	Atari 7800 Flashback Review — Playing Adventure (Levels 1 and 2, Plus a Possible Maze Bug)	1188.0
WKfyRsyODDk	Seiko Melodies in Motion Clock demo	78.0
WQ6_Atbmcds	1987 Mastercard "Choose to Make a Difference" Retro TV Commercial Ad	61.0
Wk5HO-ebTAE	1987 Kitty Litter brand Cat Litter Retro TV Commercial Ad	31.0
WkOiADWUq6o	1987 McDonalds Salad Retro TV Commercial Ad	31.0
WwtLu0bHoS4	Mafia 2 Definitive Edition Joe's Adventures Gameplay — DLC Walkthrough Part 1	1862.0
WxYNqKrFWaA	1988 Wells Lamont Gloves Retro TV Commercial Ad	31.0
XBX8spYGDXQ	Gillette Foamy Shave Cream 1987 3 Stooges Retro TV Commercial	16.0
XCJ8LmHGpJo	1987 Turtle Wax Scratch Guard Retro TV Commercial Ad	30.0
XH7Pdmastwo	1987 Budweiser Racing Retro TV Commercial Ad	31.0
XWF5hueFrbw	1987 Allstate "The Good Hands People" Retro TV Commercial Ad	31.0
XfMaRVQevjA	1987 GMAC Leasing Retro TV Commercial	31.0
Xx4mIrK5pE0	Anycubic Mega SE 3D Printer — Unboxing, Assembly + First Prints ($169 Mega Zero 2.0)	1562.0
XztyLNVBCLk	Intellivision 2 Demo Video	385.0
Y-WD8ZHSuPs	Mafia 2 Jimmy's Vendetta - 9. The Mick HD	235.0
Y1WpBN4oGY4	Milky water from Mount Nebo turns clear	48.0
YAaP6VvX00g	1987 New York Life Retro TV Commercial Ad	46.0
YF8Kwqmx_9M	1987 John Madden Canon T70 Camera Retro TV Commercial	31.0
YHCAIebrQgM	Mafia 2 Jimmy's Vendetta - 2 Prison Break HD	172.0
YHNeLmUJTlQ	How to use a 16x2 LCD Display with Arduino (Parallel interface version)	781.0
YKvPRLYotsM	Classic Car Imports 1987 Retro TV Commercial Baton Rouge Louisiana	31.0
YLFKdGAbaPQ	Joe's Adventures - Mafia 2 PC Game DLC - 33. Highway Racing HD	432.0
YM21_9M5Vc0	How to ship sports cards on EBAY with EBAY STANDARD ENVELOPE	142.0
YOf32PWByS4	How to build an Arduino Lite Brite Clock - how to multiplex LED's	702.0
YOvUfwFuIrQ	1987 Rehabcare Center Baton Rouge Retro TV Commercial Ad	10.0
YSPD4DL6UiY	Nintendo NES Action Set BOX AND FOAM ONLY (Grey Zapper)	165.0
YYp436R05Y4	Hot Air Balloon Festival In Baton Rouge, September 2013	87.0
Yc6aZXEeafo	Vintage 386SX KLH 2800 laptop notebook computer demo	256.0
YdE5dvixwe4	Joe's Adventures - Mafia 2 PC Game DLC - 22. Send a Message HD.wmv	403.0
Yes1Hw18nYg	Joe's Adventure - Mafia 2 PC Game - DLC - 6. The Witness HD	297.0
YfpCp88LvjI	1997 USPS Stamps United Postal Service Retro TV Commercial Ad	30.0
YhSC7h6ZnAo	1987 Volvo "A Car You Can Believe In" Retro TV Commercial Ad	31.0
YjIqkj6V0K8	1987 Coleman Oldsmobile Baton Rouge Retro TV Commercial Ad	31.0
Yzntg-NPpGU	1987 Corning Visions Cook ware Retro TV Commercial Ad	16.0
Z0xFJvL0p98	How I Accidentally Made Thousands of Dollars on YouTube — eBay Demo Videos as Evergreen Earners	1093.0
Z1mjPtOTHY4	Vintage Tandy Radio Shack Alien Chase Video Arcade Game Tabletop	111.0
ZCu4ISj_u3Q	Harmony Barbershop in Magic Kingdom - First Haircut	185.0
ZKC0fgAPbK0	#1 - Elegoo Arduino Uno Starter Kit - Installing IDE	471.0
ZUL8jySipJA	Motorola Droid X2 Glass and Digitizer Replacement — Part 2: Putting It Back Together	1049.0
ZUfaYwrGWmU	1987 American Trucking Association Retro TV Commercial	30.0
Ze2jN13KRxo	Heathkit ebay video	151.0
ZlI6dKo-hq0	Sand sculpture for Disney movie Brave	89.0
Zt2grsmchmg	Make the Switch to TI MCUs - free schwag from Texas Instruments	71.0
_13Fk3NeAV0	Volvo 760 Station Wagon 1987 Retro TV Commercial	31.0
_9oYLUFlvy8	Lot of 204 New Orleans Mardi Gras 1970's vintage photograph 8x10 lot	369.0
_BQVN0gohjY	Will This 80s Panasonic RX-4920 Boombox Still Play?	225.0
_Bcgw271ThQ	1960s Deluxe Reading Tiger Cannon with Exploding Walls Toy Demo	70.0
_HbYwOmf308	What Is an Arduino? Beginner's Intro Plus 13 Cool Arduino Projects You Can Build	1249.0
_HsJcCb3DoE	How to build an Arduino Lite Brite Clock - Wiring the LEDs	843.0
_QQDUt9qSE4	1987 Louis Rich Turkey Lunchmeat Retro TV Commercial Ad	31.0
_XmURjEHzhg	Joe's Adventures - Mafia PC Game - DLC - 5. The Witness HD	283.0
_XxNy7uhhMc	Electronic Quarterback - Coleco handheld football game 1978	442.0
_r-pasZAMiE	Time Life Library of Art Complete 28-Book Collection Walkthrough	585.0
_vvbjGnnETM	RARE West German Hermes Rocket Portable Typewriter Demo	183.0
_zsIboCRvOM	LEGO Chrome Star Wars Stormtrooper Rare Minifigure Close-Up	31.0
a9SFjbQ2XXM	Jimmy's Vendetta - Mafia 2 PC Game DLC - 20. Jefferson Provincial Theft HD.wmv	208.0
aBHRO4y4DpA	1987 Heil Air Conditioning Retro TV Commercial Ad	30.0
aBv5wTv54KY	1987 Kemper Financial Retro TV Commercial	31.0
aILiQ7CY7zI	Disney Parks Banshee - Pandora Avatar Shoulder Animated Toy Demo	60.0
aIyZvwsnSDw	How to build an Arduino robot - test code and test run	698.0
aPa5CFhlYO4	Demo of the Radio Shack Tandy TRS-80 Model 100 Portable Computer - 1983 vintage	642.0
aYaZr8mpC4I	Vintage Garfield "Anchors Aweigh" Music Box Demo - Sailor Garfield	37.0
acD37KhZamk	1997 Canon EOS Rebel G Andre Agassi Retro TV Commercial Ad	31.0
aeWU7zxehYE	Mr. Christmas Gold Label Symphony Surprise Angel Orchestra Animated Clock demo	208.0
afO4N_KEKJo	1987 Q-Tips Cotton Swabs Retro TV Commercial Ad	16.0
agucjbIdBbI	Is the C64 Mini a good replacement for the real Commodore 64?	744.0
ajypou8Kxvc	1987 Maxwell House Master Blend Retro TV Commercial Ad	33.0
ak-rXmwaajM	1987 The Real Yellow Pages Retro TV Commercial Ad	31.0
akhUzdCvZts	AQ offsuit, stack a guy first hand at the table.wmv	87.0
amEr8LYXI_o	Pocahontas Musical Figure Demo - Plays "Colors of the Wind"	29.0
apIHzwVmaNc	1987 Castrol GTX "Engineered for Today's Smaller Cars" Retro TV Commercial Ad	29.0
atKO7b-iWfw	No Limit Holdem - 4 table micro stakes at Poker Stars 1/5	609.0
b2JRUl4KFPw	Winnie the Pooh Ride - Magic Kingdom	149.0
b2ftWSAkzMc	Magical Murphy Motorized Rolling Gorilla Toy 1987 Vintage	83.0
b4YIsKoTJX0	1987 Dr Gavin Chiropractic Clinic Baton Rouge Retro TV Commercial Ad	31.0
b8J1bkZ1qZI	1987 Riunite Royal Raspberry Retro TV Commercial Ad	16.0
bMR_eruYcyY	Dr. J and Larry Bird Go One on One (Basketball) Commodore 64 C64 Longplay	329.0
bXX7Ivp_-oo	1987 South Central Bell Long Distance Retro TV Commercial Ad	30.0
bZvwVuCtpNc	The Color Maximite 2 BASIC computer	561.0
bZy3gmMTk04	Sideshow Premium Format 1/4 Scale Batman Statue Walkaround	174.0
bmwnppmdFwY	Arduino random flasher project	31.0
bw6E5XVeyCY	1987 Fancy Feast Cat Food Retro TV Commercial Ad	16.0
c17Z1H63f6Q	1987 AT&T Long Distance Retro TV Commercial	30.0
c27GgL06xmw	How to replace screen on an HP Envy dv6 laptop	937.0
c85VqRTl2hQ	Harnett T. Kane Vintage Book Collection - all 1st editions, several signed	379.0
cIClfKTRTrk	Joe's Adventures - Mafia 2 PC Game DLC - 35. Cathouse, pt. 2 HD	517.0
cItNXffOOTw	TI-99/4A AV Cable DIY — Build a 5-Pin DIN to Composite Video Adapter (Skip the RF Modulator)	1014.0
cKmAF6zSS2c	1987 Calgon "Lose Yourself in Luxury" Retro TV Commercial Ad	16.0
cRT30rmCX7E	1987 Jeep Cherokee "Reborn" Retro TV Commercial Ad	31.0
cVlCn3ElNY4	Arduino Uno Mini Limited Edition unboxing	119.0
cZt55W1tnKA	2001 GIJOE USS Saratoga Motorized Aircraft Carrier Demo	205.0
cahhbIKFQQk	The Knot Tree - geocache - GC1PE05 - *SPOILER* - Petite Jean State Park	26.0
ce6bUiTJz1w	Jimmy's Vendetta - Mafia 2 PC Game DLC - 15. GAI 353 Military Truck Theft HD.wmv	202.0
cfvpIxDvPZw	Smith Corona SL 575 Electronic Typewriter demo / how to use	285.0
cnOKG0fvZ4w	How to Hack a TowerPro MG995 Servo for 360° Continuous Rotation (Arduino-Compatible Gear Motor)	1766.0
csLgo5uUqjA	1987 The Night Belongs to Michelob Retro TV Commercial Ad	31.0
cwcLO6KByiU	Petit Jean State Park cabin #17	31.0
d-akaLUN_-8	ClusterBot, the arduino robot. First run.	134.0
dBPVEJ_ttHA	1987 Marcy Weight Bench Retro TV Commercial Ad	31.0
